item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001395,ORD000103,PROD00136,10,28336.88,29.12
ITEM001396,ORD000096,PROD00114,7,33703.68,48.33
ITEM001397,ORD000930,PROD00360,9,30444.95,38.24
ITEM001398,ORD000509,PROD00373,7,57092.3,76.27
ITEM001399,ORD000732,PROD00056,8,13521.25,97.52
ITEM001400,ORD000407,PROD00395,4,26880.41,47.68
ITEM001401,ORD000112,PROD00330,5,20012.88,80.97
ITEM001402,ORD001000,PROD00043,2,33697.04,20.77
ITEM001403,ORD000965,PROD00251,10,15073.15,14.13
ITEM001404,ORD000632,PROD00430,8,31452.0,83.97
ITEM001405,ORD000779,PROD00120,1,46067.77,25.2
ITEM001406,ORD000319,PROD00380,6,50075.97,3.65
ITEM001407,ORD000706,PROD00290,10,24451.4,0.56
ITEM001408,ORD000707,PROD00108,9,47702.28,54.56
ITEM001409,ORD000321,PROD00492,4,19378.09,70.89
ITEM001410,ORD000527,PROD00285,2,55281.7,42.57
ITEM001411,ORD000080,PROD00193,3,45437.51,16.21
ITEM001412,ORD000767,PROD00063,3,11922.32,86.97
ITEM001413,ORD000117,PROD00020,7,29761.55,62.62
ITEM001414,ORD000538,PROD00250,3,44964.71,54.71
ITEM001415,ORD000409,PROD00005,5,7143.24,99.57
ITEM001416,ORD000738,PROD00473,5,31396.56,61.51
ITEM001417,ORD000381,PROD00289,3,8576.9,52.33
ITEM001418,ORD000210,PROD00412,10,57124.52,37.13
ITEM001419,ORD000620,PROD00129,-2,12715.97,33.02
ITEM001420,ORD000765,PROD00369,3,9937.87,71.51
ITEM001421,ORD000486,PROD00006,6,25036.55,15.03
ITEM001422,ORD000069,PROD00003,5,42117.73,19.93
ITEM001423,ORD000097,PROD00276,8,19929.0,6.11
ITEM001424,ORD000480,PROD00305,3,4099.64,63.63
ITEM001425,ORD000905,PROD00116,6,37766.42,92.79
ITEM001426,ORD000282,PROD00146,7,35109.66,30.58
ITEM001427,ORD000640,PROD00393,7,56065.04,56.11
ITEM001428,ORD000657,PROD00338,4,4740.82,15.24
ITEM001429,ORD000749,PROD00111,5,10781.68,56.37
ITEM001430,ORD000130,PROD00409,9,35280.29,76.61
ITEM001431,ORD000339,PROD00295,10,36326.03,96.67
ITEM001432,ORD000755,PROD00447,10,40142.97,47.34
ITEM001433,ORD000173,PROD00002,4,59346.32,9.13
ITEM001434,ORD000823,PROD00315,3,8685.67,47.55
ITEM001435,ORD000001,PROD00166,2,53767.61,5.22
ITEM001436,ORD000524,PROD00414,8,25581.8,47.17
ITEM001437,ORD000310,PROD00257,2,14522.3,39.32
ITEM001438,ORD000793,PROD00198,8,21364.0,83.86
ITEM001439,ORD000325,PROD00272,2,53008.81,84.22
ITEM001440,ORD000979,PROD00086,5,42709.73,83.99
ITEM001441,ORD000574,PROD00227,8,41736.48,25.05
ITEM001442,ORD000124,PROD00286,7,39160.32,17.8
ITEM001443,ORD000887,PROD00188,8,46267.61,34.6
ITEM001444,ORD000435,PROD00110,10,33631.66,99.79
ITEM001445,ORD000962,PROD00098,7,22514.93,93.32
ITEM001446,ORD000011,PROD00101,8,21723.38,19.49
ITEM001447,ORD000601,PROD00159,6,5737.1,36.89
ITEM001448,ORD000260,PROD00258,1,36445.79,3.35
ITEM001449,ORD000282,PROD00329,8,23957.81,99.57
ITEM001450,ORD000722,PROD00130,5,37553.7,97.11
ITEM001451,ORD000844,PROD00016,8,59834.17,63.22
ITEM001452,ORD000503,PROD00089,-3,52508.72,75.06
ITEM001453,ORD000827,PROD00054,1,22235.08,61.29
ITEM001454,ORD000731,PROD00079,3,52267.7,13.16
ITEM001455,ORD000430,PROD00428,2,3457.27,63.75
ITEM001456,ORD000064,PROD00161,2,51487.63,27.75
ITEM001457,ORD000874,PROD00100,10,44273.47,33.27
ITEM001458,ORD000689,PROD00435,6,53874.41,16.92
ITEM001459,ORD000601,PROD00370,6,31028.79,94.05
ITEM001460,ORD000413,PROD00214,1,3990.8,82.5
ITEM001461,ORD000514,PROD00076,5,5129.73,44.34
ITEM001462,ORD000283,PROD00312,4,41354.13,40.93
ITEM001463,ORD000651,PROD00383,1,18738.75,56.06
ITEM001464,ORD000121,PROD00175,8,34133.58,69.63
ITEM001465,ORD000580,PROD00477,8,5380.9,91.8
ITEM001466,ORD000187,PROD00374,2,11220.97,59.11
ITEM001467,ORD000989,PROD00011,3,47345.33,21.75
ITEM001468,ORD000384,PROD00236,2,52644.18,94.32
ITEM001469,ORD000316,PROD00429,4,44869.77,73.81
ITEM001470,ORD000318,PROD00028,7,42384.25,17.8
ITEM001471,ORD000144,PROD00290,6,24897.57,83.53
ITEM001472,ORD000280,PROD00453,4,10709.01,29.49
ITEM001473,ORD000715,PROD00226,5,5635.48,35.52
ITEM001474,ORD000373,PROD00179,9,27035.42,63.1
ITEM001475,ORD000852,PROD00088,1,56984.94,58.52
ITEM001476,ORD000160,PROD00276,10,12718.7,70.22
ITEM001477,ORD000356,PROD00331,5,12526.07,69.97
ITEM001478,ORD000516,PROD00283,5,5536.37,77.34
ITEM001479,ORD000265,PROD00112,8,15724.67,92.19
ITEM001480,ORD000530,PROD00338,3,28565.07,46.72
ITEM001481,ORD000331,PROD00191,10,22736.82,58.84
ITEM001482,ORD000035,PROD00166,2,37805.38,86.93
ITEM001483,ORD000009,PROD00082,7,28582.21,33.67
ITEM001484,ORD000925,PROD00052,3,54797.61,30.63
ITEM001485,ORD000479,PROD00280,-1,26396.62,61.66
ITEM001486,ORD000608,PROD00295,7,43884.2,47.36
ITEM001487,ORD000250,PROD00130,6,36096.42,48.26
ITEM001488,ORD000411,PROD00154,1,58248.86,87.74
ITEM001489,ORD000782,PROD00479,9,6560.53,42.59
ITEM001490,ORD000276,PROD00489,10,24104.93,2.86
ITEM001491,ORD000525,PROD00086,5,53207.06,96.52
ITEM001492,ORD000966,PROD00269,4,57094.48,56.8
ITEM001493,ORD000143,PROD00067,6,47335.31,5.38
ITEM001494,ORD000093,PROD00159,3,48109.23,45.87
ITEM001495,ORD000170,PROD00236,1,39550.66,20.04
ITEM001496,ORD000177,PROD00155,5,4914.48,23.62
ITEM001497,ORD000209,PROD00224,2,43475.65,15.41
ITEM001498,ORD000569,PROD00433,6,396.19,15.93
ITEM001499,ORD000103,PROD00242,9,41238.51,69.88
ITEM001500,ORD000935,PROD00242,7,49897.68,70.62
ITEM001501,ORD000782,PROD00470,2,23315.68,31.84
ITEM001502,ORD000958,PROD00069,7,46418.3,89.8
ITEM001503,ORD000840,PROD00346,7,35856.64,53.41
ITEM001504,ORD000356,PROD00251,10,1711.09,88.56
ITEM001505,ORD000183,PROD00394,4,22211.04,33.99
ITEM001506,ORD000843,PROD00001,10,35990.29,39.82
ITEM001507,ORD000080,PROD00331,4,8370.99,18.8
ITEM001508,ORD000217,PROD00155,7,5661.74,38.41
ITEM001509,ORD000185,PROD00218,3,17169.35,38.68
ITEM001510,ORD000841,PROD00247,1,15735.07,95.5
ITEM001511,ORD000184,PROD00084,7,40972.15,83.42
ITEM001512,ORD000477,PROD00413,2,20842.58,73.27
ITEM001513,ORD000672,PROD00442,7,48232.66,1.22
ITEM001514,ORD000327,PROD00066,10,30467.53,68.63
ITEM001515,ORD000012,PROD00249,7,25405.18,5.45
ITEM001516,ORD000436,PROD00133,2,36257.8,80.24
ITEM001517,ORD000462,PROD00258,6,46882.11,71.2
ITEM001518,ORD000865,PROD00274,-1,47151.13,98.07
ITEM001519,ORD000545,PROD00389,7,52231.83,8.0
ITEM001520,ORD000008,PROD00173,10,15544.41,51.49
ITEM001521,ORD000630,PROD00373,8,26149.79,46.48
ITEM001522,ORD000041,PROD00063,8,27669.02,5.01
ITEM001523,ORD000614,PROD00352,6,15214.38,33.75
ITEM001524,ORD000304,PROD00393,1,32610.64,17.87
ITEM001525,ORD000366,PROD00214,1,26861.53,29.77
ITEM001526,ORD000037,PROD00306,2,21498.94,3.66
ITEM001527,ORD000757,PROD00203,4,10596.5,53.5
ITEM001528,ORD000130,PROD00373,3,38011.91,43.11
ITEM001529,ORD000282,PROD00177,8,41370.62,24.41
ITEM001530,ORD000846,PROD00463,9,34187.19,4.06
ITEM001531,ORD000335,PROD00191,1,8890.35,97.68
ITEM001532,ORD000654,PROD00416,2,22976.59,98.03
ITEM001533,ORD000081,PROD00173,5,25409.54,2.24
ITEM001534,ORD000974,PROD00383,5,43323.48,74.27
ITEM001535,ORD000082,PROD00429,7,57913.09,79.36
ITEM001536,ORD000585,PROD00134,5,36973.33,53.92
ITEM001537,ORD000813,PROD00125,1,22516.76,47.29
ITEM001538,ORD000779,PROD00479,7,16559.73,68.89
ITEM001539,ORD000191,PROD00142,9,40319.23,60.46
ITEM001540,ORD000932,PROD00093,5,16433.5,40.72
ITEM001541,ORD000020,PROD00401,7,39467.05,27.48
ITEM001542,ORD000474,PROD00307,6,5919.15,22.48
ITEM001543,ORD000727,PROD00167,4,3916.98,28.78
ITEM001544,ORD000730,PROD00312,8,35316.06,63.48
ITEM001545,ORD000337,PROD00278,7,28588.61,55.77
ITEM001546,ORD000352,PROD00175,6,20847.34,44.44
ITEM001547,ORD000474,PROD00438,8,12717.18,69.77
ITEM001548,ORD000690,PROD00200,5,24236.0,66.07
ITEM001549,ORD000586,PROD00496,2,37919.91,56.13
ITEM001550,ORD000354,PROD00043,4,44905.85,52.96
ITEM001551,ORD000312,PROD00150,-2,40502.63,2.96
ITEM001552,ORD000640,PROD00300,3,37493.48,56.49
ITEM001553,ORD000426,PROD00392,1,45108.17,28.39
ITEM001554,ORD000762,PROD00252,4,22579.53,53.76
ITEM001555,ORD000388,PROD00311,2,5909.09,21.83
ITEM001556,ORD000114,PROD00293,5,10799.48,15.91
ITEM001557,ORD000797,PROD00377,7,33049.21,35.2
ITEM001558,ORD000223,PROD00215,10,16804.9,77.05
ITEM001559,ORD000646,PROD00055,6,30188.05,53.25
ITEM001560,ORD000231,PROD00440,7,29740.51,46.39
ITEM001561,ORD000846,PROD00474,8,9502.37,87.33
ITEM001562,ORD000410,PROD00148,1,32006.68,33.41
ITEM001563,ORD000476,PROD00336,3,41032.77,9.83
ITEM001564,ORD000595,PROD00335,7,58457.42,41.03
ITEM001565,ORD000652,PROD00015,10,13529.14,60.97
ITEM001566,ORD000516,PROD00042,10,34278.02,40.88
ITEM001567,ORD000024,PROD00167,10,15071.45,56.93
ITEM001568,ORD000484,PROD00351,2,57115.58,2.27
ITEM001569,ORD000616,PROD00453,7,33168.24,86.34
ITEM001570,ORD000871,PROD00468,3,27520.36,72.31
ITEM001571,ORD000246,PROD00090,8,56234.74,92.14
ITEM001572,ORD000331,PROD00068,5,3982.29,3.09
ITEM001573,ORD000592,PROD00237,8,14778.31,60.32
ITEM001574,ORD000248,PROD00408,3,58371.04,50.02
ITEM001575,ORD000114,PROD00412,10,50288.74,87.21
ITEM001576,ORD000931,PROD00082,4,27786.51,96.25
ITEM001577,ORD000008,PROD00384,1,40953.21,40.63
ITEM001578,ORD000533,PROD00241,7,4314.9,41.71
ITEM001579,ORD000267,PROD00453,9,7346.82,77.66
ITEM001580,ORD000663,PROD00274,1,26367.42,82.78
ITEM001581,ORD000062,PROD00150,7,49715.63,72.52
ITEM001582,ORD000041,PROD00187,7,43025.82,51.16
ITEM001583,ORD000666,PROD00226,7,47266.67,10.36
ITEM001584,ORD000868,PROD00135,-1,43347.45,36.65
ITEM001585,ORD000673,PROD00174,3,54787.18,79.56
ITEM001586,ORD000216,PROD00136,2,19868.54,69.37
ITEM001587,ORD000470,PROD00461,8,45174.9,75.7
ITEM001588,ORD000351,PROD00152,8,19906.61,45.04
ITEM001589,ORD000265,PROD00291,5,35706.24,76.13
ITEM001590,ORD000152,PROD00268,5,1653.84,88.02
ITEM001591,ORD000578,PROD00186,5,18469.1,71.58
ITEM001592,ORD000582,PROD00325,5,28569.56,43.99
ITEM001593,ORD000302,PROD00080,3,8876.92,29.23
ITEM001594,ORD000394,PROD00132,4,1777.48,21.17
ITEM001595,ORD000311,PROD00076,10,822.8,36.42
ITEM001596,ORD000521,PROD00382,9,24410.09,61.85
ITEM001597,ORD000175,PROD00498,6,38666.71,58.71
ITEM001598,ORD000514,PROD00161,9,22524.32,86.54
ITEM001599,ORD000497,PROD00332,3,52259.86,48.21
ITEM001600,ORD000496,PROD00460,7,952.53,94.69
ITEM001601,ORD000351,PROD00116,5,12465.11,15.01
ITEM001602,ORD000624,PROD00399,2,39034.8,35.65
ITEM001603,ORD000471,PROD00292,1,50414.63,84.57
ITEM001604,ORD000802,PROD00404,9,53898.27,74.14
ITEM001605,ORD000373,PROD00341,1,23969.62,9.88
ITEM001606,ORD000338,PROD00260,2,16361.27,96.17
ITEM001607,ORD000867,PROD00380,9,52369.68,97.04
ITEM001608,ORD000058,PROD00229,10,31424.63,24.47
ITEM001609,ORD000817,PROD00379,3,41412.97,65.08
ITEM001610,ORD000251,PROD00117,8,10728.1,97.94
ITEM001611,ORD000273,PROD00283,5,5572.42,19.0
ITEM001612,ORD000851,PROD00470,2,54377.84,13.25
ITEM001613,ORD000311,PROD00032,4,13732.42,58.57
ITEM001614,ORD000596,PROD00245,8,5986.39,88.16
ITEM001615,ORD000053,PROD00164,2,11865.91,11.64
ITEM001616,ORD000086,PROD00244,4,6082.57,58.94
ITEM001617,ORD000613,PROD00250,-3,675.19,42.98
ITEM001618,ORD000927,PROD00058,8,46666.01,19.48
ITEM001619,ORD000826,PROD00326,10,45357.03,99.22
ITEM001620,ORD000258,PROD00387,7,36121.11,49.26
ITEM001621,ORD000181,PROD00169,9,29048.45,28.38
ITEM001622,ORD000661,PROD00154,5,52048.93,24.9
ITEM001623,ORD000282,PROD00348,9,30233.43,62.59
ITEM001624,ORD000115,PROD00388,3,29306.07,31.92
ITEM001625,ORD000998,PROD00261,8,29797.7,17.88
ITEM001626,ORD000779,PROD00222,5,5764.62,86.2
ITEM001627,ORD000351,PROD00327,9,49371.21,19.36
ITEM001628,ORD000112,PROD00391,4,12871.67,50.18
ITEM001629,ORD000328,PROD00393,9,28365.35,68.47
ITEM001630,ORD000950,PROD00313,4,34303.4,15.46
ITEM001631,ORD000161,PROD00099,7,47170.09,85.24
ITEM001632,ORD000625,PROD00340,3,19608.31,51.65
ITEM001633,ORD000486,PROD00335,10,47346.04,77.98
ITEM001634,ORD000276,PROD00118,5,28371.7,85.62
ITEM001635,ORD000311,PROD00190,3,18443.32,72.67
ITEM001636,ORD000850,PROD00382,6,27037.5,42.53
ITEM001637,ORD000403,PROD00391,7,439.78,94.0
ITEM001638,ORD000057,PROD00496,7,21281.36,80.54
ITEM001639,ORD000999,PROD00234,5,1266.83,70.43
ITEM001640,ORD000214,PROD00339,5,17758.33,37.35
ITEM001641,ORD000330,PROD00219,7,19608.54,56.0
ITEM001642,ORD000205,PROD00409,4,37091.59,44.01
ITEM001643,ORD000281,PROD00055,2,14663.96,32.55
ITEM001644,ORD000492,PROD00483,10,28245.32,97.11
ITEM001645,ORD000048,PROD00400,7,41299.28,90.89
ITEM001646,ORD000499,PROD00128,5,59217.06,58.61
ITEM001647,ORD000061,PROD00052,1,38413.76,27.6
ITEM001648,ORD000379,PROD00225,5,6750.74,13.43
ITEM001649,ORD000768,PROD00038,6,58633.01,73.24
ITEM001650,ORD000845,PROD00078,-3,18001.45,20.0
ITEM001651,ORD000091,PROD00225,4,19737.74,54.66
ITEM001652,ORD000677,PROD00134,9,31908.55,29.14
ITEM001653,ORD000023,PROD00072,2,52256.45,69.93
ITEM001654,ORD000757,PROD00161,6,54315.7,44.58
ITEM001655,ORD000906,PROD00110,3,19343.9,22.77
ITEM001656,ORD000371,PROD00171,4,40692.36,70.41
ITEM001657,ORD000262,PROD00310,1,8502.17,64.22
ITEM001658,ORD000438,PROD00203,8,47906.01,83.17
ITEM001659,ORD000062,PROD00468,9,22471.11,56.57
ITEM001660,ORD000033,PROD00492,9,52397.55,32.71
ITEM001661,ORD000552,PROD00252,5,34531.45,63.44
ITEM001662,ORD000753,PROD00039,10,5619.4,55.83
ITEM001663,ORD000116,PROD00273,3,47935.6,84.63
ITEM001664,ORD000090,PROD00294,8,36640.89,99.29
ITEM001665,ORD000770,PROD00038,7,49083.57,46.57
ITEM001666,ORD000911,PROD00451,3,39061.58,7.3
ITEM001667,ORD000664,PROD00295,6,27297.42,78.11
ITEM001668,ORD000758,PROD00420,7,53374.88,40.15
ITEM001669,ORD000301,PROD00004,10,49710.54,1.89
ITEM001670,ORD000231,PROD00166,7,9114.65,85.56
ITEM001671,ORD000599,PROD00346,6,31988.62,65.36
ITEM001672,ORD000206,PROD00395,10,55528.86,89.32
ITEM001673,ORD000733,PROD00445,10,9241.03,77.3
ITEM001674,ORD000212,PROD00158,3,6143.7,53.34
ITEM001675,ORD000968,PROD00433,1,46789.85,54.01
ITEM001676,ORD000978,PROD00036,6,52246.31,92.85
ITEM001677,ORD000674,PROD00107,4,18245.48,42.43
ITEM001678,ORD000278,PROD00120,4,46363.49,2.73
ITEM001679,ORD000899,PROD00461,8,7474.29,94.8
ITEM001680,ORD000027,PROD00228,4,22886.95,44.68
ITEM001681,ORD000409,PROD00102,4,46281.93,59.02
ITEM001682,ORD000128,PROD00048,3,30451.53,57.83
ITEM001683,ORD000529,PROD00063,-1,7309.46,48.91
ITEM001684,ORD000620,PROD00184,6,24966.16,21.03
ITEM001685,ORD000093,PROD00410,9,21655.52,25.53
ITEM001686,ORD000115,PROD00484,8,1067.11,38.0
ITEM001687,ORD000431,PROD00205,2,21345.4,94.57
ITEM001688,ORD000857,PROD00034,7,56761.84,65.2
ITEM001689,ORD000235,PROD00360,2,39060.92,81.02
ITEM001690,ORD000897,PROD00242,1,57083.42,27.47
ITEM001691,ORD000663,PROD00460,6,2817.63,84.74
ITEM001692,ORD000182,PROD00290,1,7764.1,15.58
ITEM001693,ORD000712,PROD00241,1,3764.77,80.24
ITEM001694,ORD000888,PROD00379,5,22365.07,41.49
ITEM001695,ORD000162,PROD00215,3,10560.79,51.86
ITEM001696,ORD000156,PROD00380,3,21967.57,92.5
ITEM001697,ORD000806,PROD00084,1,29903.57,30.61
ITEM001698,ORD000641,PROD00192,5,37352.62,2.85
ITEM001699,ORD000027,PROD00170,1,53340.34,3.42
ITEM001700,ORD000893,PROD00074,7,2885.32,37.7
ITEM001701,ORD000613,PROD00370,9,10267.44,10.01
ITEM001702,ORD000358,PROD00460,4,5618.22,98.82
ITEM001703,ORD000116,PROD00496,8,27919.56,41.51
ITEM001704,ORD000920,PROD00275,8,8150.88,60.33
ITEM001705,ORD000653,PROD00001,5,28626.98,89.95
ITEM001706,ORD000264,PROD00066,6,39416.82,36.56
ITEM001707,ORD000629,PROD00343,2,28719.61,74.87
ITEM001708,ORD000873,PROD00293,4,7637.4,51.47
ITEM001709,ORD000825,PROD00483,3,13610.56,8.22
ITEM001710,ORD000098,PROD00368,7,17009.76,61.5
ITEM001711,ORD000256,PROD00116,5,11159.14,65.94
ITEM001712,ORD000337,PROD00364,8,40134.55,51.99
ITEM001713,ORD000592,PROD00453,5,45617.63,13.17
ITEM001714,ORD000433,PROD00192,3,34804.18,93.46
ITEM001715,ORD000036,PROD00383,7,37949.63,79.42
ITEM001716,ORD000187,PROD00008,-3,2143.43,79.48
ITEM001717,ORD000166,PROD00204,6,801.58,48.08
ITEM001718,ORD000879,PROD00177,4,37759.9,81.7
ITEM001719,ORD000592,PROD00208,8,59562.66,45.32
ITEM001720,ORD000270,PROD00280,8,7157.37,27.93
ITEM001721,ORD000787,PROD00264,6,20301.55,89.25
ITEM001722,ORD000262,PROD00175,8,46343.27,45.63
ITEM001723,ORD000099,PROD00343,6,45819.83,26.29
ITEM001724,ORD000801,PROD00188,7,38573.33,96.48
ITEM001725,ORD000130,PROD00049,4,58507.76,83.01
ITEM001726,ORD000124,PROD00282,5,7665.33,34.76
ITEM001727,ORD000464,PROD00224,9,59060.27,8.3
ITEM001728,ORD000888,PROD00498,9,11038.48,82.0
ITEM001729,ORD000907,PROD00262,4,8588.33,68.06
ITEM001730,ORD000795,PROD00009,4,44031.4,35.39
ITEM001731,ORD000616,PROD00400,3,33816.69,53.06
ITEM001732,ORD000049,PROD00410,9,21823.1,23.04
ITEM001733,ORD000970,PROD00272,3,22530.88,10.01
ITEM001734,ORD000170,PROD00326,10,13652.82,93.06
ITEM001735,ORD000734,PROD00078,9,56537.3,60.97
ITEM001736,ORD000879,PROD00104,5,3029.84,96.91
ITEM001737,ORD000411,PROD00152,7,54067.3,97.2
ITEM001738,ORD000916,PROD00244,8,19383.08,72.15
ITEM001739,ORD000308,PROD00001,2,15154.62,55.58
ITEM001740,ORD000320,PROD00107,10,35679.7,6.68
ITEM001741,ORD000774,PROD00211,3,8713.11,82.24
ITEM001742,ORD000783,PROD00498,4,23535.17,15.94
ITEM001743,ORD000430,PROD00201,10,11682.94,83.43
ITEM001744,ORD000073,PROD00116,5,8512.38,40.14
ITEM001745,ORD000744,PROD00379,10,56666.03,15.18
ITEM001746,ORD000455,PROD00073,5,45659.02,1.08
ITEM001747,ORD000121,PROD00267,5,31502.03,77.17
ITEM001748,ORD000613,PROD00242,4,39659.24,29.88
ITEM001749,ORD000128,PROD00278,-2,9305.23,88.02
ITEM001750,ORD000773,PROD00467,6,52526.61,94.95
ITEM001751,ORD000042,PROD00196,5,6858.97,46.65
ITEM001752,ORD000600,PROD00087,8,45531.73,22.46
ITEM001753,ORD000106,PROD00046,10,57588.09,86.51
ITEM001754,ORD000248,PROD00446,8,50218.88,96.32
ITEM001755,ORD000432,PROD00030,2,51923.52,28.02
ITEM001756,ORD000742,PROD00376,5,54293.41,64.03
ITEM001757,ORD000337,PROD00215,5,58986.89,8.31
ITEM001758,ORD000104,PROD00366,8,14640.38,49.5
ITEM001759,ORD000606,PROD00223,5,6327.53,78.09
ITEM001760,ORD000726,PROD00250,9,36437.77,56.56
ITEM001761,ORD000622,PROD00266,7,2621.86,10.78
ITEM001762,ORD000859,PROD00407,2,34579.97,11.75
ITEM001763,ORD000783,PROD00123,6,34849.31,70.93
ITEM001764,ORD000619,PROD00216,7,43125.51,3.99
ITEM001765,ORD000663,PROD00404,8,51148.76,57.33
ITEM001766,ORD000536,PROD00020,7,48808.32,62.81
ITEM001767,ORD000797,PROD00222,1,13040.77,18.07
ITEM001768,ORD000646,PROD00485,6,6018.37,92.07
ITEM001769,ORD000822,PROD00015,8,50980.86,25.35
ITEM001770,ORD000839,PROD00350,6,21207.47,96.56
ITEM001771,ORD000284,PROD00229,1,19538.29,69.91
ITEM001772,ORD000651,PROD00135,3,12641.92,77.08
ITEM001773,ORD000561,PROD00332,6,44468.22,75.33
ITEM001774,ORD000800,PROD00418,3,50698.72,85.66
ITEM001775,ORD000342,PROD00181,10,32340.26,80.52
ITEM001776,ORD000990,PROD00117,6,49738.12,10.13
ITEM001777,ORD000740,PROD00047,7,18844.17,49.72
ITEM001778,ORD000191,PROD00388,7,12208.73,85.6
ITEM001779,ORD000498,PROD00180,6,48373.26,89.58
ITEM001780,ORD000773,PROD00082,3,19433.31,11.15
ITEM001781,ORD000596,PROD00159,9,42043.68,56.05
ITEM001782,ORD000775,PROD00287,-1,23938.48,69.56
ITEM001783,ORD000204,PROD00048,2,42728.77,91.47
ITEM001784,ORD000680,PROD00208,5,8831.35,34.02
ITEM001785,ORD000363,PROD00204,3,55283.37,10.36
ITEM001786,ORD000980,PROD00377,5,36843.86,97.07
ITEM001787,ORD000332,PROD00116,8,49585.43,24.59
ITEM001788,ORD000159,PROD00342,5,1678.92,22.45
ITEM001789,ORD000712,PROD00113,4,52520.64,44.04
ITEM001790,ORD000832,PROD00111,3,843.86,24.37
ITEM001791,ORD000022,PROD00440,10,29048.07,43.89
ITEM001792,ORD000570,PROD00283,10,11615.12,18.61
ITEM001793,ORD000532,PROD00298,7,37672.58,88.86
ITEM001794,ORD000397,PROD00383,5,42434.08,98.19
ITEM001795,ORD000823,PROD00411,5,25935.75,36.45
ITEM001796,ORD000948,PROD00480,4,19277.27,35.71
ITEM001797,ORD000982,PROD00355,3,19367.59,82.74
ITEM001798,ORD000720,PROD00127,9,34779.61,9.66
ITEM001799,ORD000940,PROD00402,9,42530.4,53.54
ITEM001800,ORD000108,PROD00414,10,13746.68,34.83
ITEM001801,ORD000719,PROD00331,9,49282.54,22.4
ITEM001802,ORD000276,PROD00295,1,27668.31,43.79
ITEM001803,ORD000606,PROD00224,2,57194.52,17.13
ITEM001804,ORD000574,PROD00230,9,39051.63,89.58
ITEM001805,ORD000489,PROD00445,3,3920.23,35.44
ITEM001806,ORD000978,PROD00369,5,34228.24,94.74
ITEM001807,ORD000746,PROD00015,10,29499.51,70.42
ITEM001808,ORD000966,PROD00069,7,12990.73,45.21
ITEM001809,ORD000552,PROD00357,5,19898.94,56.99
ITEM001810,ORD000897,PROD00261,7,8739.56,53.96
ITEM001811,ORD000698,PROD00301,6,51777.77,97.09
ITEM001812,ORD000055,PROD00365,6,35288.12,77.46
ITEM001813,ORD000073,PROD00315,2,31833.34,73.04
ITEM001814,ORD000751,PROD00100,4,58788.94,77.37
ITEM001815,ORD000184,PROD00428,-1,38999.48,49.5
ITEM001816,ORD000123,PROD00170,2,5740.27,40.36
ITEM001817,ORD000718,PROD00486,7,48314.35,38.13
ITEM001818,ORD000486,PROD00071,6,11061.08,31.12
ITEM001819,ORD000182,PROD00363,7,52755.97,49.97
ITEM001820,ORD000189,PROD00134,7,12116.38,35.12
ITEM001821,ORD000663,PROD00325,2,20449.24,75.18
ITEM001822,ORD000537,PROD00132,1,52770.15,6.09
ITEM001823,ORD000571,PROD00031,6,5819.87,0.17
ITEM001824,ORD000542,PROD00007,1,19678.89,30.63
ITEM001825,ORD000820,PROD00464,10,33845.55,85.94
ITEM001826,ORD000979,PROD00089,4,38225.26,49.82
ITEM001827,ORD000549,PROD00112,6,5908.25,68.32
ITEM001828,ORD000159,PROD00308,6,34481.7,89.14
ITEM001829,ORD000724,PROD00434,3,30488.99,81.44
ITEM001830,ORD000456,PROD00016,10,2422.58,53.76
ITEM001831,ORD000982,PROD00407,2,48451.57,31.17
ITEM001832,ORD000299,PROD00056,6,41013.62,59.01
ITEM001833,ORD000172,PROD00461,2,29909.3,60.35
ITEM001834,ORD000628,PROD00472,6,56275.31,92.86
ITEM001835,ORD000562,PROD00426,7,47065.35,94.4
ITEM001836,ORD000685,PROD00284,2,20366.8,36.57
ITEM001837,ORD000246,PROD00492,8,11381.58,40.43
ITEM001838,ORD000367,PROD00031,8,48673.35,90.97
ITEM001839,ORD000725,PROD00387,10,6016.94,51.98
ITEM001840,ORD000680,PROD00336,6,54720.83,56.3
ITEM001841,ORD000720,PROD00273,9,23711.68,54.64
ITEM001842,ORD000206,PROD00145,6,8214.99,76.35
ITEM001843,ORD000300,PROD00484,7,24313.86,37.71
ITEM001844,ORD000503,PROD00013,8,6348.68,56.13
ITEM001845,ORD000625,PROD00200,5,29907.11,78.64
ITEM001846,ORD000295,PROD00395,1,31700.25,4.16
ITEM001847,ORD000970,PROD00046,5,53536.34,74.79
ITEM001848,ORD000585,PROD00278,-3,18887.85,4.8
ITEM001849,ORD000029,PROD00025,5,23155.59,35.18
ITEM001850,ORD000551,PROD00027,7,44338.55,52.4
ITEM001851,ORD000183,PROD00261,6,40899.89,4.47
ITEM001852,ORD000220,PROD00051,8,57002.86,89.24
ITEM001853,ORD000730,PROD00164,2,42870.67,49.53
ITEM001854,ORD000585,PROD00328,10,1034.0,92.21
ITEM001855,ORD000211,PROD00461,2,55466.3,0.47
ITEM001856,ORD000247,PROD00338,6,59065.68,98.71
ITEM001857,ORD000847,PROD00117,6,55063.26,40.2
ITEM001858,ORD000160,PROD00073,10,14845.77,66.85
ITEM001859,ORD000904,PROD00473,7,40855.7,71.02
